,name,category,rating,review,link,add,hour,tel,sub,category_dic,rev,lat,lng
2366,투썸플레이스 왕십리역점,커피전문점,2,,https://place.map.kakao.com/508456478,서울 성동구 왕십리광장로 17 5층 SP-01호,,02-2200-1088,왕십리역,"베이커리,카페",,37.5613699,127.0383805
2367,장고네라라옥 한양대점,"호프,요리주점",3,,https://place.map.kakao.com/537978351,서울 성동구 마조로7길 6 지하1층,,,왕십리역,"호프,펍",,37.5608399,127.0407105
2368,하동진,국밥,3,,https://place.map.kakao.com/322448944,서울 성동구 행당로17길 17 1층,,02-6405-7001,왕십리역,한식,,37.5598951,127.0331369
2369,폽스,이탈리안,4,,https://place.map.kakao.com/1704120687,서울 성동구 마조로7길 9-1 지하1층,,02-6401-2232,왕십리역,양식,,37.5606644,127.0400777
2370,한양대황소곱창,"곱창,막창",2,,https://place.map.kakao.com/12502209,서울 성동구 마조로5길 3,매일 12:00 ~ 02:00,02-2294-2066,왕십리역,한식,,37.5598316,127.0407109
2371,버거쑈,햄버거,4,,https://place.map.kakao.com/26951217,서울 성동구 마조로 35 서전빌딩 1층,매일 11:00 ~ 23:00,02-2297-7592,왕십리역,패스트푸드,,37.5608422,127.0412135
2372,정통집 왕십리한양대점,"육류,고기",3,,https://place.map.kakao.com/1160606492,서울 성동구 마조로1가길 11 1층,매일 15:00 ~ 01:00,02-2291-9460,왕십리역,한식,,37.5604597,127.0400498
2373,스시존,"초밥,롤",4,,https://place.map.kakao.com/337137078,서울 성동구 마조로7길 4,월~토 11:30 ~ 22:30 · 브레이크타임 월~토 15:00 ~ 16:30,070-4045-5253,왕십리역,일식,,37.5608053,127.0408977
2374,마장갈비 한양대점,갈비,2,,https://place.map.kakao.com/7865887,서울 성동구 마조로3가길 11,,02-2299-6226,왕십리역,한식,,37.55906299999999,127.0398187
2375,왕십리통골뱅이 본점,한식,3,,https://place.map.kakao.com/19332217,서울 성동구 왕십리로24길 7-1 1층,월~토 16:00 ~ 02:00,02-2236-9292,왕십리역,한식,,37.5631844,127.0338652
2376,무한통삼 한양대점,삼겹살,2,,https://place.map.kakao.com/1343760800,서울 성동구 마조로9길 8,매일 11:00 ~ 24:00,070-8987-0701,왕십리역,한식,,37.5613217,127.0406783
2377,도담치킨 한양대점,치킨,4,,https://place.map.kakao.com/1609269590,서울 성동구 마조로1가길 14,매일 16:00 ~ 02:00,02-2295-9253,왕십리역,패스트푸드,,37.5602607,127.0400693
2378,고기를품다 왕십리직영점,"육류,고기",4,,https://place.map.kakao.com/1637556953,서울 성동구 왕십리로 291-2,월~금 16:00 ~ 22:00,02-2291-9295,왕십리역,한식,,37.56014589999999,127.0359327
2379,꼬랑치킨,치킨,3,,https://place.map.kakao.com/8824523,서울 성동구 행당로17길 11,매일 16:00 ~ 03:00,02-2298-8498,왕십리역,패스트푸드,,37.5593814,127.0333507
2380,우리소고기무한리필 본점,"육류,고기",3,,https://place.map.kakao.com/27338280,서울 성동구 마장로39가길 32,매일 12:00 ~ 23:00,02-2296-8000,왕십리역,한식,,37.5667418,127.0430628
2381,동방양꼬치,양꼬치,4,,https://place.map.kakao.com/16328510,서울 성동구 마조로 33 1층,매일 15:00 ~ 03:00,02-2295-1267,왕십리역,중식,,37.56060040000001,127.0410712
2382,맵당 한양대점,갈비,3,,https://place.map.kakao.com/27191573,서울 성동구 마조로5길 4 2층,매일 11:30 ~ 24:00,02-2292-7292,왕십리역,한식,,37.5600737,127.040563
2383,마장동한우촌,"육류,고기",2,,https://place.map.kakao.com/8603223,"서울 성동구 마장로35길 68 1, 2층",,02-2281-9292,왕십리역,한식,,37.5706431,127.0412606
2384,메종드혁이네,"호프,요리주점",4,,https://place.map.kakao.com/189923614,서울 성동구 마조로3나길 27,월~목 18:00 ~ 03:00,,왕십리역,"호프,펍",,37.5597801,127.0396941
2385,도누리왕십리곱창,"곱창,막창",3,,https://place.map.kakao.com/18423680,서울 성동구 마장로 244,,02-2281-9088,왕십리역,한식,,37.56581,127.0368389
2386,연어왕국 왕십리점,"해물,생선",2,,https://place.map.kakao.com/27256918,서울 성동구 왕십리로21길 11,,02-2297-5001,왕십리역,일식,,37.5613219,127.0331988
2387,인생한우,"육류,고기",3,,https://place.map.kakao.com/1539453182,서울 성동구 마장로31길 43 영지빌딩 2층,,02-2292-2888,왕십리역,한식,,37.5701109,127.0381861
2388,목포산꽃게아구찜탕,"게,대게",3,,https://place.map.kakao.com/10330031,서울 성동구 마장로 331 1층 4호,,02-2292-1270,왕십리역,한식,,37.5663079,127.0369547
2389,쭈꾸미도사 한양대점,"해물,생선",4,,https://place.map.kakao.com/1286566018,서울 성동구 마조로1길 40,,,왕십리역,일식,,37.5608428,127.0394088
2390,마당쇠돼지갈비 왕십리점,갈비,4,,https://place.map.kakao.com/1989921382,서울 성동구 고산자로12길 2,,02-2281-2003,왕십리역,한식,,37.5601442,127.0347319
2391,스시로지,"초밥,롤",2,,https://place.map.kakao.com/38826126,서울 성동구 마조로 15-14 1층,,02-2299-7272,왕십리역,일식,,37.5588037,127.0401741
2392,스마일,분식,4,,https://place.map.kakao.com/16530821,서울 성동구 마조로 39,,02-2291-3279,왕십리역,분식,,37.5612392,127.0412815
2393,조명창고,실내포장마차,3,,https://place.map.kakao.com/671896216,서울 성동구 마조로 22-3 2층,,02-2299-5606,왕십리역,"호프,펍",,37.5597877,127.0414053
2394,돈구어,"육류,고기",4,,https://place.map.kakao.com/1167534917,서울 성동구 왕십리로20길 18,,02-2295-7456,왕십리역,한식,,37.5632982,127.0355525
2395,꽃보다족발,"족발,보쌈",4,,https://place.map.kakao.com/10730170,서울 성동구 왕십리로24길 16,,02-6419-1500,왕십리역,한식,,37.5637206,127.0343167
2396,회뜨는 총각 왕십리본점,회,2,,https://place.map.kakao.com/27220239,서울 성동구 마조로5길 4-12 지하 1층,,,왕십리역,일식,,37.5604553,127.0408478
2397,무한장어 왕십리점,장어,5,,https://place.map.kakao.com/24019212,서울 성동구 왕십리로 327 2층,,02-2296-6404,왕십리역,한식,,37.5623833,127.0331908
2398,깜장드럼통,"육류,고기",4,,https://place.map.kakao.com/26458155,서울 성동구 무학봉길 95,,02-2299-3660,왕십리역,한식,,37.5626657,127.0321412
2399,원조사철냉면,냉면,4,,https://place.map.kakao.com/12513680,서울 성동구 마조로 17,,02-2293-0959,왕십리역,한식,,37.5594683,127.0404632
2400,플레이그라운드,카페,4,,https://place.map.kakao.com/26336400,서울 성동구 무학봉28길 18 1층,,02-2291-2288,왕십리역,"베이커리,카페",,37.5615165,127.0337487
2401,매드포갈릭 왕십리역사점,패밀리레스토랑,2,,https://place.map.kakao.com/27327838,서울 성동구 왕십리광장로 17 왕십리민자역사 4층,,02-2200-1645,왕십리역,기타,,37.5620533,127.0381196
2402,스타벅스 한양대점,커피전문점,4,,https://place.map.kakao.com/7962110,"서울 성동구 왕십리로 225 경희빌딩 1,2층",,1522-3232,왕십리역,"베이커리,카페",,37.5572593,127.0420469
2403,장모족발 서울한양대점,"족발,보쌈",4,,https://place.map.kakao.com/27496691,서울 성동구 마조로 15-10 1층,,02-2294-0327,왕십리역,한식,,37.5590765,127.04026
2404,심가네한우고집 마장본점,"육류,고기",4,,https://place.map.kakao.com/12990847,서울 성동구 마조로19길 7,,02-2281-1214,왕십리역,한식,,37.5649437,127.040659
2405,홍능족발1977 2호점,"족발,보쌈",3,,https://place.map.kakao.com/2039505172,서울 성동구 왕십리로 309 왕십리역이스타빌 1층 107호,,02-2298-8922,왕십리역,한식,,37.5611198,127.0345753
2406,KFC 왕십리역사점,패스트푸드,2,,https://place.map.kakao.com/16059567,서울 성동구 왕십리광장로 17 왕십리민자역사 1층 C-02호,,02-2200-1511,왕십리역,패스트푸드,,37.561837,127.037797
2407,언더커버,양식,3,,https://place.map.kakao.com/1416789967,서울 성동구 마조로7길 16,,,왕십리역,양식,,37.560862,127.0395523
2408,10페이지 한양대1호점,카페,2,,https://place.map.kakao.com/20024870,서울 성동구 마조로1가길 6,,,왕십리역,"베이커리,카페",,37.560267,127.0397422
2409,돈까스전원,"돈까스,우동",4,,https://place.map.kakao.com/133783216,서울 성동구 왕십리로24길 13 1층,,0507-1346-7104,왕십리역,일식,,37.5636043,127.0340839
2410,김부삼 한양대점,"육류,고기",2,,https://place.map.kakao.com/1203610557,서울 성동구 마조로3가길 18,,02-2281-9992,왕십리역,한식,,37.559245,127.0401525
2411,여우주막,"호프,요리주점",3,,https://place.map.kakao.com/1999066670,서울 성동구 마조로 15-8,,02-2282-6960,왕십리역,"호프,펍",,37.55922899999999,127.040292
2412,더냄비,"호프,요리주점",3,,https://place.map.kakao.com/1936112347,서울 성동구 왕십리로 318,,,왕십리역,"호프,펍",,37.5621259,127.0344471
2413,만두전빵,분식,3,,https://place.map.kakao.com/15831022,서울 성동구 행당로15길 2-1,,02-2292-6882,왕십리역,분식,,37.5582577,127.0319096
2414,카모메 한양대점,일식,2,,https://place.map.kakao.com/12617912,서울 성동구 마조로 17 1층 4호,,02-6397-3454,왕십리역,일식,,37.5594683,127.0404632
2415,하늘축산,"육류,고기",2,,https://place.map.kakao.com/26809590,서울 성동구 고산자로24길 11,,010-5002-9292,왕십리역,한식,,37.57006670000001,127.0387447
2416,육회공작소 한양대점,"육류,고기",3,,https://place.map.kakao.com/26935711,서울 성동구 마조로7길 5,,02-2281-6023,왕십리역,한식,,37.5606581,127.0406347
2417,한양대양꼬치,양꼬치,3,,https://place.map.kakao.com/12760203,서울 성동구 마조로1가길 20,,02-2294-2645,왕십리역,중식,,37.5602608,127.040418
2418,샐피,피자,4,,https://place.map.kakao.com/1878977488,서울 성동구 마조로5길 3 지하 1층,,02-2292-9902,왕십리역,패스트푸드,,37.5598316,127.0407109
2419,롤링파스타 한양대점,이탈리안,4,,https://place.map.kakao.com/1778283955,서울 성동구 마조로5길 8 2층,,02-2293-0123,왕십리역,양식,,37.5600872,127.0402266
2420,맥도날드 한양대점,패스트푸드,2,,https://place.map.kakao.com/8330325,서울 성동구 왕십리로 227,,070-7017-0469,왕십리역,패스트푸드,,37.5571859,127.041905
2421,베네토피자앤펍,피자,4,,https://place.map.kakao.com/959085068,서울 성동구 마조로3길 7-1,,02-3395-8858,왕십리역,패스트푸드,,37.5584211,127.0398903
2422,왕십리오리사냥,오리,4,,https://place.map.kakao.com/12702135,서울 성동구 행당로17길 7,,02-2282-2838,왕십리역,한식,,37.559033,127.0333834
2423,나라구한닭정통닭갈비 왕십리점,닭요리,3,,https://place.map.kakao.com/617389325,서울 성동구 무학봉28길 19 강문빌딩 1층,,02-2292-7370,왕십리역,한식,,37.5616197,127.0339364
2424,도스마스 서울한양대점,"멕시칸,브라질",3,,https://place.map.kakao.com/23524750,서울 성동구 마조로1길 2,,02-2294-1818,왕십리역,기타,,37.5583378,127.0402796
2425,하남돼지집 왕십리역점,삼겹살,1,,https://place.map.kakao.com/651376130,서울 성동구 왕십리로 311-1,,02-2291-7664,왕십리역,한식,,37.5615641,127.0344996
2426,짚신매운갈비찜 한양대점,갈비,3,,https://place.map.kakao.com/14606389,서울 성동구 마조로7길 9-1,,02-2281-3228,왕십리역,한식,,37.5606644,127.0400777
2427,메가커피 왕십리점,커피전문점,2,,https://place.map.kakao.com/269937312,서울 성동구 마조로1길 42 1층,,,왕십리역,"베이커리,카페",,37.5610797,127.0393956
2428,이자와 왕십리엔터식스점,일식집,1,,https://place.map.kakao.com/27440924,서울 성동구 왕십리광장로 17 엔터식스 4층,,02-2200-1620,왕십리역,일식,,37.5621482,127.0379421
2429,동해루,중화요리,3,,https://place.map.kakao.com/15903201,서울 성동구 고산자로8길 26,,02-2292-5342,왕십리역,중식,,37.5581036,127.0366393
2430,할리스 한양대시티빌점,커피전문점,3,,https://place.map.kakao.com/27099510,서울 성동구 마조로1가길 9,,02-2299-9934,왕십리역,"베이커리,카페",,37.5604548,127.0399016
2431,돈슐랭,"육류,고기",3,,https://place.map.kakao.com/999167061,서울 성동구 행당로17길 1-45,,02-2294-6660,왕십리역,한식,,37.5587258,127.0331746
2432,더진국 한양대점,국밥,3,,https://place.map.kakao.com/25678383,서울 성동구 마조로 7,,02-2299-9882,왕십리역,한식,,37.5585453,127.0404264
2433,포르시따,이탈리안,3,,https://place.map.kakao.com/17009541,서울 성동구 왕십리광장로 17,,02-2200-1357,왕십리역,양식,,37.5621482,127.0379421
2434,삼맛호오떡 왕십리본점,분식,4,,https://place.map.kakao.com/1500700864,서울 성동구 무학봉16길 26 1층,,02-2299-3396,왕십리역,분식,,37.5597222,127.0331595
2435,델오르노,피자,4,,https://place.map.kakao.com/26631262,서울 성동구 마조로9길 6-3 1층,,02-2292-2782,왕십리역,패스트푸드,,37.5613435,127.0408104
2436,호야네족발,"족발,보쌈",5,,https://place.map.kakao.com/1361685659,서울 성동구 왕십리로21길 10-1,,02-6326-2056,왕십리역,한식,,37.5614335,127.0330717
2437,야마타니우동,"돈까스,우동",4,,https://place.map.kakao.com/204368427,서울 성동구 왕십리로21길 11 1층,,02-2292-4677,왕십리역,일식,,37.5613219,127.0331988
2438,갈매기의 꿈 본점,"육류,고기",3,,https://place.map.kakao.com/15424768,서울 성동구 무학로2나길 1 1층,,02-2281-1854,왕십리역,한식,,37.5635523,127.0330172
2439,바르미샤브샤브n칼국수 왕십리점,샤브샤브,1,,https://place.map.kakao.com/27403271,서울 성동구 왕십리광장로 17 비트플렉스 4층,,02-2200-1520,왕십리역,한식,,37.5605278,127.0387424
2440,한신포차 한양대점,실내포장마차,2,,https://place.map.kakao.com/27055180,"서울 성동구 마조로5길 12-1 1층, 지하1층",,02-2294-6004,왕십리역,"호프,펍",,37.55999509999999,127.0397615
2441,해성마라탕,중식,4,,https://place.map.kakao.com/1564815893,서울 성동구 마조로3가길 10 지하1층,,02-2282-3055,왕십리역,중식,,37.5588945,127.0400416
2442,명동피자 왕십리점,피자,3,,https://place.map.kakao.com/1568236823,서울 성동구 왕십리로21길 16 1층,,02-2295-0099,왕십리역,패스트푸드,,37.5611411,127.0328005
2443,리얼파스타 왕십리역점,양식,4,,https://place.map.kakao.com/756423853,서울 성동구 마조로7길 14 2층,,,왕십리역,양식,,37.5608682,127.0397593
2444,던킨도너츠 왕십리민자역사점,도넛,2,,https://place.map.kakao.com/12323710,서울 성동구 왕십리광장로 17,,02-2200-1519,왕십리역,"베이커리,카페",,37.5621482,127.0379421
2445,껍데기집,"육류,고기",3,,https://place.map.kakao.com/15848104,서울 성동구 무학로2길 42-1,,02-2292-3342,왕십리역,한식,,37.5627204,127.0341949
2446,써브웨이 한양대점,샌드위치,3,,https://place.map.kakao.com/13081852,서울 성동구 마조로 11 1층,,02-2299-3555,왕십리역,패스트푸드,,37.5589075,127.0406436
2447,금룡,중화요리,2,,https://place.map.kakao.com/8803516,서울 성동구 마조로 21,,02-2293-7373,왕십리역,중식,,37.5597775,127.0408203
2448,설빙 한양대점,디저트카페,2,,https://place.map.kakao.com/26644887,서울 성동구 마조로 9 2층,,02-2282-0053,왕십리역,"베이커리,카페",,37.5586706,127.0405402
2449,어사출또,회,2,,https://place.map.kakao.com/79790425,서울 성동구 왕십리로 287-1 1~2층,,,왕십리역,일식,,37.559885,127.0362032
2450,통통식당,갈비,3,,https://place.map.kakao.com/1053294348,서울 성동구 마장로 297 1층,,02-2291-0770,왕십리역,한식,,37.5662001,127.042368
2451,서울왕족발보쌈,"족발,보쌈",4,,https://place.map.kakao.com/7937589,서울 성동구 마조로3가길 27,,02-2297-4008,왕십리역,한식,,37.55973340000001,127.0400455
2452,싸다김밥 왕십리역점,분식,2,,https://place.map.kakao.com/862558715,"서울 성동구 왕십리로 320 1층 102, 103호",,02-2282-2919,왕십리역,분식,,37.5622823,127.03417
2453,올레제주뒷고기,"육류,고기",3,,https://place.map.kakao.com/21134881,서울 성동구 마조로 17,,02-6404-2505,왕십리역,한식,,37.5594683,127.0404632
